order_id,customer_id,product_id,quantity,unit_price,total_price,order_date,shipping_address,payment_method,status
2745,839,834,67,969.55,4299.62,2022-07-07,602 Garrison Lane,PayPal,shipped
2746,203,68,34,466.19,7324.06,2021-11-01,17777 Bunker Hill Street,credit card,pending
2747,992,602,78,662.52,9201.24,2020-08-06,32198 Grasskamp Road,PayPal,processing
2748,321,488,31,685.86,4839.67,2022-09-09,1568 Eliot Trail,credit card,pending
2749,426,835,39,913.89,3424.22,2022-06-25,03434 Portage Crossing,PayPal,shipped
2750,78,959,89,14.28,8122.76,2020-11-23,8021 Redwing Road,Apple Pay,delivered
2751,816,677,67,48.06,4938.45,2020-07-01,7379 Paget Hill,PayPal,shipped
2752,786,431,41,425.09,989.05,2021-12-09,9690 Johnson Avenue,PayPal,delivered
2753,543,381,51,89.99,9009.86,2020-05-20,66 Shopko Drive,credit card,delivered
2754,122,479,10,226.83,6213.52,2020-11-15,69 Elgar Park,PayPal,processing
2755,921,344,3,947.77,3728.46,2020-02-29,8505 Schurz Alley,PayPal,shipped
2756,910,526,46,180.33,6503.62,2020-09-07,88 Autumn Leaf Parkway,Apple Pay,pending
2757,181,612,35,365.77,5582.14,2022-09-12,99228 Granby Place,PayPal,shipped
2758,866,250,45,465.6,4236.38,2022-11-28,96 Kenwood Parkway,PayPal,shipped
2759,864,187,44,251.03,705.39,2022-01-11,3145 Southridge Crossing,credit card,delivered
2760,710,496,16,891.17,1182.88,2020-04-29,5 Shopko Street,Apple Pay,delivered
2761,413,253,45,433.09,677.91,2022-04-18,2593 Badeau Drive,credit card,pending
2762,310,533,3,404.55,7627.25,2021-06-10,114 Warrior Junction,PayPal,processing
2763,592,71,71,643.03,1570.49,2022-01-23,6 Sullivan Park,Apple Pay,shipped
2764,92,688,5,358.89,6245.77,2020-08-19,567 Farragut Pass,Apple Pay,delivered
2765,245,121,73,154.09,3825.93,2020-11-29,2 Arkansas Alley,credit card,delivered
2766,77,876,94,782.74,4116.7,2022-04-06,20 6th Drive,credit card,pending
2767,456,624,62,261.84,6752.75,2020-08-02,40 Kings Terrace,credit card,pending
2768,184,887,37,44.51,7864.87,2020-05-26,4 Shasta Crossing,Apple Pay,pending
2769,952,422,96,250.58,170.53,2020-06-18,952 Havey Junction,PayPal,processing
2770,345,364,98,847.62,5446.85,2022-07-04,5993 Continental Street,Apple Pay,shipped
2771,248,650,59,878.9,5393.83,2021-11-20,44 Mitchell Way,credit card,processing
2772,55,731,53,829.38,9464.55,2022-02-14,55 Golf Course Circle,credit card,processing
2773,88,575,1,215.54,2058.52,2020-01-20,8893 Rockefeller Park,PayPal,delivered
2774,252,534,95,512.39,345.47,2020-05-07,34 Elmside Park,Apple Pay,pending
2775,233,912,52,643.3,6730.66,2022-09-27,087 Anniversary Trail,credit card,delivered
2776,45,798,1,686.63,1908.26,2020-04-23,7949 Shasta Street,Apple Pay,shipped
2777,274,490,42,229.39,42.15,2020-01-12,54 Anthes Center,PayPal,processing
2778,166,52,54,808.61,8874.85,2020-09-26,8886 Rutledge Court,Apple Pay,delivered
2779,640,543,2,49.82,6366.46,2020-01-26,3858 Portage Parkway,Apple Pay,delivered
2780,304,411,41,631.9,4840.81,2021-02-14,9819 Rusk Junction,PayPal,delivered
2781,785,302,36,798.73,1306.26,2021-04-27,44 Eagan Plaza,PayPal,delivered
2782,506,942,26,170.81,5306.45,2022-05-20,4 Gale Circle,PayPal,pending
2783,353,129,17,732.03,1071.1,2020-11-14,3521 Lakewood Gardens Plaza,credit card,shipped
2784,603,583,36,440.83,150.33,2022-06-24,85 Larry Way,PayPal,processing
2785,484,958,100,585.15,3269.37,2022-07-28,36111 Oakridge Street,credit card,processing
2786,633,228,65,344.55,6331.72,2021-10-28,64500 Steensland Court,Apple Pay,delivered
2787,158,153,22,271.33,2308.46,2020-09-19,34909 Reindahl Road,PayPal,processing
2788,684,132,92,877.05,3423.8,2021-02-05,2474 Main Way,credit card,delivered
2789,452,31,16,75.34,1890.91,2020-04-16,3 Russell Court,credit card,pending
2790,260,535,93,618.39,1522.64,2021-07-16,0190 Carioca Place,credit card,shipped
2791,717,846,37,369.47,8558.86,2021-05-09,740 Norway Maple Alley,credit card,pending
2792,414,147,45,116.99,6213.29,2022-03-11,76 Colorado Park,Apple Pay,processing
2793,19,419,71,888.99,9283.33,2020-05-04,62169 Village Way,credit card,delivered
2794,279,924,87,484.01,2519.52,2020-07-13,4 Village Green Place,PayPal,pending
2795,343,625,99,1.78,8199.96,2020-07-29,8133 Hooker Alley,Apple Pay,processing
2796,604,589,93,744.94,8123.17,2022-10-08,259 Ramsey Road,Apple Pay,pending
2797,699,774,14,207.17,4426.69,2020-02-04,1 Goodland Road,Apple Pay,shipped
2798,126,185,25,32.17,7835.2,2020-01-07,04 East Park,credit card,delivered
2799,470,408,28,877.44,3347.76,2021-06-23,7 Reinke Lane,Apple Pay,pending
2800,213,532,90,427.62,4939.03,2020-04-13,84 Calypso Parkway,Apple Pay,delivered
2801,99,936,18,69.84,5639.07,2020-03-31,151 Sugar Point,credit card,delivered
2802,548,687,83,744.71,7634.67,2021-11-06,9 Independence Crossing,PayPal,shipped
2803,356,171,89,168.76,8611.35,2022-06-29,08 Katie Lane,credit card,processing
2804,860,316,78,121.57,7293.47,2022-02-16,07910 Lillian Lane,PayPal,processing
2805,359,696,52,843.2,7362.64,2022-06-04,4 Transport Avenue,credit card,processing
2806,152,343,88,27.14,5625.24,2020-11-27,93289 Eagan Plaza,credit card,processing
2807,683,122,4,469.78,9618.64,2022-05-14,179 American Ash Way,Apple Pay,delivered
2808,346,557,69,514.66,4482.2,2020-08-26,05 Cascade Street,credit card,shipped
2809,707,58,54,167.3,9412.09,2021-06-12,670 3rd Plaza,PayPal,processing
2810,781,283,20,320.63,2006.64,2022-08-17,10 6th Point,credit card,processing
2811,496,553,5,630.28,364.33,2022-10-19,835 Union Junction,credit card,delivered
2812,293,671,80,464.28,8950.56,2021-11-14,421 Victoria Drive,PayPal,processing
2813,192,715,30,93.37,155.2,2022-11-24,88726 Corry Lane,credit card,pending
2814,521,169,23,31.89,5209.34,2020-12-10,680 Monica Trail,PayPal,shipped
2815,647,655,91,472.2,3370.2,2020-03-14,5577 Holmberg Lane,PayPal,delivered
2816,332,259,42,239.89,2078.41,2022-03-30,06 Kensington Parkway,credit card,shipped
2817,745,413,79,482.55,4691.25,2022-06-25,59763 Mallard Place,PayPal,processing
2818,376,784,71,740.86,1691.02,2020-10-01,80 Golf Lane,credit card,pending
2819,381,782,8,906.78,3955.46,2021-10-11,83 Surrey Center,Apple Pay,shipped
2820,57,623,3,443.99,6311.71,2020-07-01,7 Hooker Parkway,credit card,pending
2821,897,699,38,954.28,4983.37,2021-01-08,30 Westport Crossing,credit card,shipped
2822,431,451,25,983.06,3132.36,2022-10-08,8 Stephen Place,PayPal,delivered
2823,283,391,90,125.8,9668.29,2021-11-17,08279 Larry Pass,PayPal,delivered
2824,599,640,6,802.94,6416.42,2022-11-02,6664 Mccormick Terrace,credit card,shipped
2825,797,999,32,518.98,5707.24,2021-01-13,82 Westerfield Road,Apple Pay,delivered
2826,879,634,79,896.2,1377.22,2022-08-24,61 Monterey Street,Apple Pay,delivered
2827,148,480,75,131.0,7433.67,2020-05-28,1 Mariners Cove Lane,Apple Pay,pending
2828,961,310,1,464.16,6951.56,2020-07-06,27035 Cherokee Street,PayPal,delivered
2829,387,809,99,299.09,5707.73,2022-12-28,854 Hauk Park,credit card,pending
2830,236,157,73,542.15,3162.41,2022-09-21,6 Coleman Trail,PayPal,processing
2831,559,649,58,444.92,2395.89,2020-02-02,86 Cody Crossing,PayPal,processing
2832,994,189,59,780.52,7589.27,2021-10-09,220 Reinke Trail,PayPal,processing
2833,976,224,16,51.01,1702.35,2022-08-31,17826 Bluestem Junction,Apple Pay,shipped
2834,954,450,12,238.12,7380.79,2021-03-17,729 Autumn Leaf Pass,PayPal,shipped
2835,997,135,13,787.88,7573.24,2020-08-22,87 Stuart Circle,credit card,delivered
2836,217,787,18,459.0,6310.99,2021-11-22,67208 Kedzie Trail,Apple Pay,pending
2837,524,769,31,111.43,6810.23,2022-12-02,03 Bellgrove Court,PayPal,processing
2838,761,42,65,512.05,4573.18,2022-04-16,1 Mariners Cove Avenue,Apple Pay,delivered
2839,511,847,15,19.92,6261.71,2020-03-28,96 Dottie Parkway,Apple Pay,delivered
2840,694,886,7,649.51,4034.7,2021-05-21,19 Anniversary Park,PayPal,pending
2841,615,871,24,245.98,7239.03,2022-04-15,69568 Oakridge Drive,Apple Pay,delivered
2842,822,6,46,532.27,1882.62,2021-04-23,2 Oriole Junction,Apple Pay,shipped
2843,556,270,62,744.36,8264.05,2020-05-04,17133 Schlimgen Junction,PayPal,pending
2844,5,314,6,139.93,3999.92,2021-05-04,06190 High Crossing Road,PayPal,shipped
2845,326,165,92,361.28,4542.32,2021-06-16,7925 Scofield Road,credit card,processing
2846,428,81,49,884.54,717.38,2021-10-27,567 Loomis Parkway,PayPal,pending
2847,660,945,58,225.03,5304.48,2020-08-16,1 Laurel Park,PayPal,pending
2848,617,432,19,890.42,5425.48,2020-04-07,6931 Bunker Hill Place,Apple Pay,processing
2849,493,922,90,275.15,2314.25,2021-10-14,9 Muir Terrace,PayPal,processing
2850,674,961,41,612.03,2567.48,2021-03-05,96839 Donald Avenue,PayPal,pending
2851,906,805,2,191.16,7386.67,2021-09-03,5 Hazelcrest Street,PayPal,shipped
2852,610,613,53,722.99,1512.71,2021-06-11,36 Bartillon Street,credit card,processing
2853,480,796,37,370.72,5849.76,2020-03-30,5655 New Castle Center,Apple Pay,pending
2854,449,628,44,453.19,5469.87,2022-06-04,265 Clyde Gallagher Terrace,PayPal,pending
2855,411,978,52,783.46,6325.89,2022-09-25,1840 Service Hill,credit card,shipped
2856,382,340,8,762.12,6692.21,2020-01-18,94646 Heath Point,Apple Pay,processing
2857,155,662,86,526.42,8549.74,2020-08-06,607 Wayridge Court,PayPal,shipped
2858,532,281,22,807.42,2874.03,2020-04-04,0 Nevada Hill,Apple Pay,pending
2859,128,290,18,688.24,2861.26,2022-02-05,393 Homewood Court,Apple Pay,processing
2860,28,916,99,736.25,6696.31,2021-05-08,4545 Farragut Point,credit card,pending
2861,75,957,2,135.45,1655.9,2022-05-14,2473 Londonderry Road,credit card,delivered
2862,61,154,9,455.08,1591.28,2022-11-12,52 Kenwood Center,credit card,processing
2863,672,258,21,594.29,7285.18,2020-06-20,342 Clemons Road,credit card,delivered
2864,361,133,15,502.33,2378.18,2020-01-27,96 Judy Alley,Apple Pay,delivered
2865,42,66,47,725.55,1690.43,2021-08-07,5 Vernon Park,credit card,processing
2866,187,776,82,22.48,4296.51,2020-02-16,71353 Twin Pines Plaza,Apple Pay,processing
2867,291,62,43,185.7,1215.54,2021-07-19,74 Melrose Hill,Apple Pay,shipped
2868,65,285,33,411.76,5010.86,2020-05-02,2049 Heath Way,credit card,processing
2869,110,993,34,282.32,8053.43,2021-01-28,079 Morningstar Place,credit card,delivered
2870,572,777,52,540.93,9114.45,2021-03-15,180 Commercial Plaza,PayPal,delivered
2871,348,976,61,301.8,2460.86,2022-04-04,860 Leroy Point,credit card,pending
2872,883,10,19,700.56,5531.09,2020-01-24,233 Center Trail,PayPal,shipped
2873,451,376,69,911.51,9674.84,2022-04-01,70 Bunting Parkway,PayPal,delivered
2874,105,849,84,907.45,1259.61,2022-05-14,6716 Buhler Way,PayPal,processing
2875,679,825,37,41.98,6519.76,2021-06-08,5304 Pearson Hill,PayPal,shipped
2876,373,517,5,651.07,7363.99,2020-10-10,59779 Golf View Crossing,Apple Pay,processing
2877,479,485,28,903.36,6479.37,2022-10-27,77 Morning Junction,Apple Pay,delivered
2878,125,744,80,294.68,3421.83,2022-03-15,9186 Helena Crossing,Apple Pay,delivered
2879,114,11,97,409.62,7163.99,2021-09-05,8 Northview Point,credit card,delivered
2880,843,401,28,83.01,4633.97,2020-06-09,0470 Anzinger Street,PayPal,processing
2881,995,593,10,422.94,5223.19,2021-12-17,0507 Novick Court,Apple Pay,shipped
2882,2,181,79,165.23,4231.31,2020-06-19,7336 Cordelia Pass,credit card,shipped
2883,265,820,11,788.98,1435.83,2022-01-21,3037 Forster Parkway,credit card,shipped
2884,342,467,5,483.68,2720.61,2020-04-24,95025 Grover Park,Apple Pay,pending
2885,238,271,48,289.45,4026.5,2021-07-24,9 Holy Cross Park,credit card,processing
2886,499,245,78,312.72,5715.04,2022-12-14,2 Canary Alley,Apple Pay,processing
2887,723,417,78,404.26,4768.11,2021-08-04,33791 Lillian Street,Apple Pay,delivered
2888,692,622,39,733.19,6722.06,2021-07-16,61792 Kennedy Plaza,PayPal,processing
2889,54,361,2,851.83,5811.59,2021-12-18,47 Duke Way,credit card,pending
2890,517,902,3,121.72,1952.5,2022-04-20,0066 Crownhardt Parkway,Apple Pay,shipped
2891,639,34,42,432.71,8919.55,2022-06-22,7607 Talisman Avenue,Apple Pay,shipped
2892,102,515,21,477.57,8641.8,2022-05-30,7335 Mitchell Terrace,PayPal,shipped
2893,22,295,46,248.59,626.0,2021-12-19,7 Blaine Trail,PayPal,processing
2894,350,508,61,583.97,8646.58,2020-05-01,1441 Lien Junction,Apple Pay,shipped
2895,708,246,43,280.62,2541.45,2021-11-05,7313 Dawn Alley,credit card,shipped
2896,111,881,91,194.36,9506.81,2020-08-07,20 Novick Terrace,credit card,shipped
2897,390,170,73,949.88,4236.73,2021-10-16,51 Linden Road,Apple Pay,pending
2898,38,210,3,698.95,9087.89,2020-10-16,0658 Monument Alley,PayPal,shipped
2899,957,320,22,987.41,5345.67,2022-05-15,715 Sutteridge Court,credit card,delivered
2900,874,139,33,439.01,8745.38,2022-05-01,0 Manitowish Park,credit card,pending
2901,691,46,4,867.14,9389.3,2020-02-02,9 Lakewood Junction,PayPal,processing
2902,715,765,45,60.7,661.24,2022-12-08,01 Stuart Alley,Apple Pay,delivered
2903,175,516,21,49.77,3585.84,2020-07-09,435 Moulton Avenue,credit card,processing
2904,427,241,18,358.49,2547.13,2022-02-15,5 Sachs Park,Apple Pay,pending
2905,635,938,77,481.56,4632.76,2022-01-01,2467 Bunker Hill Drive,credit card,processing
2906,392,48,58,318.67,8580.8,2020-12-25,5 Rigney Crossing,credit card,delivered
2907,566,587,85,696.18,9672.71,2022-08-29,01087 Northfield Road,PayPal,processing
2908,362,327,82,842.05,7421.55,2020-06-26,3 New Castle Plaza,credit card,processing
2909,536,584,4,855.44,7672.24,2021-10-29,151 Eagle Crest Plaza,Apple Pay,shipped
2910,927,204,21,994.13,2937.36,2022-01-27,77674 Westerfield Plaza,Apple Pay,processing
2911,780,382,4,39.81,1543.36,2022-03-16,5819 Gulseth Plaza,credit card,pending
2912,409,956,59,249.95,4429.54,2022-05-24,9402 Forest Dale Pass,PayPal,delivered
2913,984,294,31,3.54,4121.72,2021-08-25,8798 Goodland Hill,PayPal,pending
2914,564,742,3,302.55,9479.42,2020-01-28,2712 Del Mar Avenue,PayPal,shipped
2915,320,855,32,182.54,895.13,2021-10-28,795 Bonner Street,PayPal,processing
2916,643,399,18,562.97,7355.88,2021-11-30,00 Red Cloud Parkway,credit card,delivered
2917,188,49,41,409.44,9621.24,2020-11-13,6 Manitowish Plaza,PayPal,shipped
2918,779,476,3,312.84,5064.86,2022-01-02,534 Express Road,Apple Pay,shipped
2919,774,311,30,722.84,173.72,2020-10-21,71557 Warbler Junction,Apple Pay,processing
2920,420,530,96,523.47,2863.43,2020-07-19,00991 Erie Court,Apple Pay,processing
2921,439,633,88,352.64,8983.23,2021-12-22,61301 Hagan Junction,Apple Pay,pending
2922,929,156,87,508.8,2637.4,2022-08-04,36329 Springs Lane,credit card,pending
2923,844,804,97,499.25,8316.97,2022-01-09,6404 Surrey Junction,credit card,pending
2924,606,8,95,557.49,4486.25,2022-12-28,43344 Pawling Park,PayPal,processing
2925,268,513,83,508.21,5142.33,2022-03-08,70418 Tennessee Circle,Apple Pay,shipped
2926,821,509,66,587.96,8694.51,2020-09-29,7466 Westport Junction,PayPal,delivered
2927,579,926,36,87.03,3867.07,2021-02-20,64 Nancy Place,PayPal,delivered
2928,462,106,27,801.2,2365.57,2020-03-05,9 Arizona Street,credit card,processing
2929,526,506,12,383.44,9498.2,2020-07-30,50 Donald Trail,Apple Pay,shipped
2930,504,558,78,759.85,4298.06,2020-06-22,8 Kim Junction,PayPal,shipped
2931,696,273,36,21.22,7967.95,2022-08-12,1293 Sullivan Lane,Apple Pay,pending
2932,384,352,92,466.38,9109.8,2022-09-23,9433 Caliangt Lane,credit card,delivered
2933,60,267,41,641.47,5294.89,2020-02-28,0 Russell Trail,credit card,delivered
2934,769,802,55,539.25,5360.45,2022-09-02,9133 Hazelcrest Plaza,credit card,shipped
2935,955,323,73,276.97,9125.11,2021-07-13,498 Dayton Avenue,credit card,shipped
2936,760,712,11,236.2,8080.83,2020-06-10,682 Lunder Lane,PayPal,pending
2937,370,772,85,927.5,1607.86,2020-10-23,60 Marquette Plaza,Apple Pay,pending
2938,205,884,37,717.54,5940.45,2021-12-22,23 Burrows Avenue,PayPal,processing
2939,985,100,24,717.01,9328.89,2021-06-30,2 Kipling Way,Apple Pay,shipped
2940,886,524,56,411.35,6245.94,2021-11-26,5 Westridge Center,PayPal,pending
2941,516,229,5,652.28,7987.51,2021-05-30,602 Laurel Drive,PayPal,pending
2942,646,753,21,626.74,4946.51,2022-09-22,25 Grasskamp Parkway,credit card,pending
2943,505,987,94,416.84,606.39,2022-09-29,21 Homewood Lane,credit card,processing
2944,899,77,59,796.02,873.59,2022-08-02,7923 5th Junction,PayPal,delivered
2945,127,928,28,307.78,8606.47,2022-06-30,306 Lakewood Terrace,Apple Pay,shipped
2946,734,222,23,252.16,7576.49,2021-12-28,9 Sachs Hill,Apple Pay,shipped
2947,31,63,39,675.6,9713.08,2022-01-06,8 Muir Place,credit card,delivered
2948,169,394,5,350.18,8816.02,2020-10-03,7 Cambridge Plaza,credit card,pending
2949,547,877,52,728.36,6580.38,2020-08-31,7194 Linden Park,credit card,pending
2950,645,953,43,513.89,7851.41,2020-04-03,8 Huxley Court,PayPal,pending
2951,317,555,15,112.0,2394.8,2020-03-10,3009 Bellgrove Drive,Apple Pay,processing
2952,284,333,52,467.88,8769.37,2022-04-15,32 Spohn Pass,credit card,delivered
2953,93,232,96,341.34,1645.49,2022-06-23,97 Kedzie Street,PayPal,shipped
2954,719,821,16,342.57,6021.16,2022-03-22,16 Crownhardt Parkway,credit card,processing
2955,416,51,39,641.17,7828.61,2020-09-23,47 Di Loreto Pass,credit card,processing
2956,318,287,31,990.21,9685.48,2021-06-01,46317 Sutherland Junction,PayPal,pending
2957,602,645,76,863.1,7939.75,2020-07-20,1021 Pennsylvania Park,PayPal,processing
2958,567,423,45,699.45,6361.18,2020-07-05,85 Texas Trail,PayPal,pending
2959,983,908,55,763.13,7863.38,2021-05-02,733 Mallory Drive,Apple Pay,processing
2960,277,763,23,299.08,6838.46,2020-09-27,9392 Mayfield Circle,Apple Pay,pending
2961,829,307,81,313.91,3986.66,2020-02-14,24321 Truax Point,PayPal,shipped
2962,72,541,19,997.04,6435.31,2022-02-07,413 Delaware Parkway,credit card,shipped
2963,9,284,94,709.11,1384.89,2020-08-23,089 Brentwood Street,Apple Pay,delivered
2964,458,238,15,542.41,9609.65,2020-12-14,083 Lakewood Circle,credit card,delivered
2965,764,706,68,253.15,7601.31,2021-05-16,7 Union Terrace,Apple Pay,shipped
2966,460,400,76,790.89,6821.82,2022-06-08,258 Harper Junction,credit card,delivered
2967,408,842,27,652.88,159.32,2020-04-24,8 Weeping Birch Park,credit card,processing
2968,139,716,1,672.78,794.64,2021-06-14,842 Mockingbird Plaza,Apple Pay,delivered
2969,801,678,12,283.36,7982.92,2021-04-14,96 Reinke Court,credit card,delivered
2970,344,579,5,22.17,8694.69,2020-12-26,7 Forster Pass,Apple Pay,shipped
2971,202,236,86,178.86,5123.98,2020-06-23,18326 Farmco Road,PayPal,pending
2972,385,785,44,626.4,4967.58,2020-03-18,56347 Heffernan Junction,credit card,delivered
2973,661,793,75,1.66,9594.73,2021-11-07,5 Londonderry Lane,PayPal,processing
2974,1000,470,18,575.66,8801.39,2022-10-22,633 Golden Leaf Place,credit card,processing
2975,444,667,81,690.51,1329.35,2022-08-16,772 6th Street,Apple Pay,delivered
2976,82,123,62,629.22,2675.12,2020-07-28,8 Monument Junction,Apple Pay,delivered
2977,199,138,39,712.9,3889.69,2020-05-29,5 Carey Junction,PayPal,shipped
2978,664,197,74,493.4,9589.18,2020-05-13,49 Corry Place,Apple Pay,shipped
2979,247,683,54,121.59,9356.91,2020-08-01,78 Drewry Point,PayPal,delivered
2980,4,461,10,988.61,5275.5,2021-06-13,01 Fremont Drive,credit card,processing
2981,626,447,23,409.99,5469.22,2022-06-23,77533 Crescent Oaks Court,PayPal,processing
2982,225,767,39,165.57,7040.02,2022-09-09,8740 Fieldstone Way,Apple Pay,shipped
2983,73,17,68,346.8,719.97,2021-07-22,309 Tennyson Circle,PayPal,processing
2984,340,819,83,299.64,1887.75,2021-10-31,8726 Goodland Avenue,Apple Pay,pending
2985,297,453,95,52.64,8219.12,2020-01-07,55381 Maple Wood Avenue,credit card,shipped
2986,630,466,46,591.28,1741.62,2021-08-25,390 Hanover Circle,PayPal,pending
2987,837,39,57,20.69,2073.37,2022-11-14,79 Carberry Circle,Apple Pay,shipped
2988,43,370,33,992.5,8924.93,2020-04-26,81 Shelley Place,PayPal,pending
2989,827,469,6,234.14,5599.91,2021-10-04,7831 Clove Trail,PayPal,shipped
2990,366,972,54,34.07,5115.11,2022-02-03,307 Ruskin Alley,credit card,shipped
2991,98,96,61,555.16,5639.84,2020-03-12,82 Clove Trail,Apple Pay,shipped
2992,546,477,22,670.9,7715.46,2022-06-18,3 Dixon Plaza,PayPal,delivered
2993,240,146,23,476.09,3401.11,2022-09-28,053 Schurz Junction,credit card,delivered
2994,391,617,90,957.5,365.43,2021-09-18,44627 Old Gate Road,Apple Pay,pending
2995,582,498,7,175.36,5020.88,2022-06-29,9123 Paget Hill,PayPal,processing
2996,388,760,44,382.3,7959.99,2021-07-04,67839 Delladonna Park,credit card,shipped
2997,117,925,90,991.14,3754.76,2021-01-01,5382 4th Circle,Apple Pay,pending
2998,948,511,65,846.71,4082.87,2020-03-22,85 Delladonna Point,Apple Pay,shipped
2999,174,859,80,226.86,94.73,2020-03-22,790 Arizona Hill,credit card,processing
